Country Name,Sex,Year,HCI
East Asia & Pacific (excluding high income),Male,2018,
Early-demographic dividend,Male,2018,
East Asia & Pacific,Male,2018,
Europe & Central Asia (excluding high income),Male,2018,
Europe & Central Asia,Male,2018,
Ecuador,Male,2018,0.579084277153015
"Egypt, Arab Rep.",Male,2018,0.47454446554184
Euro area,Male,2018,
Eritrea,Male,2018,
Spain,Male,2018,0.722158551216125
Estonia,Male,2018,0.743931591510773
Ethiopia,Male,2018,0.382792294025421
European Union,Male,2018,
Fragile and conflict affected situations,Male,2018,
Finland,Male,2018,0.78672194480896
Fiji,Male,2018,
France,Male,2018,0.739018738269806
Faroe Islands,Male,2018,
"Micronesia, Fed. Sts.",Male,2018,0.451733380556107
Gabon,Male,2018,0.440969854593277
United Kingdom,Male,2018,0.767385721206665
Georgia,Male,2018,0.566106736660004
Ghana,Male,2018,0.436948508024216
Gibraltar,Male,2018,
Guinea,Male,2018,0.383485615253448
"Gambia, The",Male,2018,0.39087587594986
Guinea-Bissau,Male,2018,
Equatorial Guinea,Male,2018,
Greece,Male,2018,0.674274504184723
Grenada,Male,2018,0.509237408638
Greenland,Male,2018,
Guatemala,Male,2018,0.447535812854767
Guam,Male,2018,
Guyana,Male,2018,0.476087957620621
High income,Male,2018,
"Hong Kong SAR, China",Male,2018,0.795750916004181
Honduras,Male,2018,0.468997985124588
Heavily indebted poor countries (HIPC),Male,2018,
Croatia,Male,2018,0.707263350486755
Haiti,Male,2018,0.432505011558533
Hungary,Male,2018,0.681594431400299
IBRD only,Male,2018,
IDA & IBRD total,Male,2018,
IDA total,Male,2018,
IDA blend,Male,2018,
Indonesia,Male,2018,0.524555087089539
IDA only,Male,2018,
Isle of Man,Male,2018,
India,Male,2018,0.478702425956726
Not classified,Male,2018,
Ireland,Male,2018,0.805503904819489
"Iran, Islamic Rep.",Male,2018,0.575451195240021
Iraq,Male,2018,0.387817621231079
Iceland,Male,2018,0.723954260349274
Israel,Male,2018,0.745889186859131
Italy,Male,2018,0.746420323848724
Jamaica,Male,2018,0.513471245765686
Jordan,Male,2018,0.520403683185577
Japan,Male,2018,
Kazakhstan,Male,2018,0.747830927371979
Kenya,Male,2018,
Kyrgyz Republic,Male,2018,0.573414623737335
Cambodia,Male,2018,
Kiribati,Male,2018,0.436054021120071
St. Kitts and Nevis,Male,2018,0.556947350502014
"Korea, Rep.",Male,2018,0.817711651325226
Kuwait,Male,2018,0.540609121322632
Latin America & Caribbean (excluding high income),Male,2018,
Lao PDR,Male,2018,0.448765009641647
Lebanon,Male,2018,
Liberia,Male,2018,0.312901794910431
Libya,Male,2018,
St. Lucia,Male,2018,0.562362730503082
Latin America & Caribbean,Male,2018,
Least developed countries: UN classification,Male,2018,
Low income,Male,2018,
Liechtenstein,Male,2018,
Sri Lanka,Male,2018,
Lower middle income,Male,2018,
Low & middle income,Male,2018,
Lesotho,Male,2018,
Late-demographic dividend,Male,2018,
Lithuania,Male,2018,0.679498314857483
Luxembourg,Male,2018,0.683302402496338
Latvia,Male,2018,0.689718842506409
"Macao SAR, China",Male,2018,0.739121437072754
St. Martin (French part),Male,2018,
Morocco,Male,2018,0.481160700321198
Monaco,Male,2018,
Moldova,Male,2018,0.558494091033936
Madagascar,Male,2018,0.374867111444473
Maldives,Male,2018,
Middle East & North Africa,Male,2018,
Mexico,Male,2018,0.596356928348541
Marshall Islands,Male,2018,0.388588488101959
Middle income,Male,2018,
North Macedonia,Male,2018,0.522483050823212
Mali,Male,2018,0.322066932916641
Malta,Male,2018,0.688858032226563
Myanmar,Male,2018,0.456648677587509
Middle East & North Africa (excluding high income),Male,2018,
Montenegro,Male,2018,0.608023881912231
Mongolia,Male,2018,0.596435785293579
Northern Mariana Islands,Male,2018,
Mozambique,Male,2018,
Mauritania,Male,2018,0.360829561948776
Mauritius,Male,2018,
Malawi,Male,2018,
Malaysia,Male,2018,0.612288534641266
North America,Male,2018,
Namibia,Male,2018,
New Caledonia,Male,2018,
Niger,Male,2018,0.320481210947037
Nigeria,Male,2018,0.349902004003525
Nicaragua,Male,2018,0.489033192396164
Netherlands,Male,2018,0.79083651304245
Norway,Male,2018,0.754776358604431
Nepal,Male,2018,
Nauru,Male,2018,
New Zealand,Male,2018,0.754302144050598
OECD members,Male,2018,
Oman,Male,2018,0.580488264560699
Other small states,Male,2018,
Pakistan,Male,2018,0.402245134115219
Panama,Male,2018,0.500701069831848
Peru,Male,2018,0.591722130775452
Philippines,Male,2018,0.522073030471802
Palau,Male,2018,0.544619143009186
Papua New Guinea,Male,2018,0.425241500139237
Poland,Male,2018,0.731141030788422
Pre-demographic dividend,Male,2018,
Puerto Rico,Male,2018,
"Korea, Dem. People's Rep.",Male,2018,
Portugal,Male,2018,0.773426294326782
Paraguay,Male,2018,0.524946093559265
West Bank and Gaza,Male,2018,0.546162247657776
Pacific island small states,Male,2018,
Post-demographic dividend,Male,2018,
French Polynesia,Male,2018,
Qatar,Male,2018,0.615032374858856
Romania,Male,2018,0.56946474313736
Russian Federation,Male,2018,0.683929562568665
Rwanda,Male,2018,0.363891035318375
South Asia,Male,2018,
Saudi Arabia,Male,2018,0.553899168968201
Sudan,Male,2018,0.368668973445892
Senegal,Male,2018,0.404778212308884
Singapore,Male,2018,0.875118374824524
Solomon Islands,Male,2018,0.417713642120361
Sierra Leone,Male,2018,0.346947193145752
El Salvador,Male,2018,0.525308966636658
San Marino,Male,2018,
Somalia,Male,2018,
Serbia,Male,2018,0.745281636714935
Sub-Saharan Africa (excluding high income),Male,2018,
South Sudan,Male,2018,
Sub-Saharan Africa,Male,2018,
Small states,Male,2018,
Sao Tome and Principe,Male,2018,
Suriname,Male,2018,
Slovak Republic,Male,2018,0.657904446125031
Slovenia,Male,2018,0.766014158725739
Sweden,Male,2018,0.789315402507782
Eswatini,Male,2018,
Sint Maarten (Dutch part),Male,2018,
Seychelles,Male,2018,
Syrian Arab Republic,Male,2018,
Turks and Caicos Islands,Male,2018,
Chad,Male,2018,0.306944876909256
East Asia & Pacific (IDA & IBRD countries),Male,2018,
Europe & Central Asia (IDA & IBRD countries),Male,2018,
Togo,Male,2018,0.419172734022141
Thailand,Male,2018,0.596425116062164
Tajikistan,Male,2018,0.543091356754303
Turkmenistan,Male,2018,
Latin America & the Caribbean (IDA & IBRD countries),Male,2018,
Timor-Leste,Male,2018,0.436486631631851
Middle East & North Africa (IDA & IBRD countries),Male,2018,
Tonga,Male,2018,0.494061052799225
South Asia (IDA & IBRD),Male,2018,
Sub-Saharan Africa (IDA & IBRD countries),Male,2018,
Trinidad and Tobago,Male,2018,
Tunisia,Male,2018,0.489339500665665
Turkiye,Male,2018,0.616588830947876
Tuvalu,Male,2018,0.422525197267532
Tanzania,Male,2018,0.375488489866257
Uganda,Male,2018,
Ukraine,Male,2018,0.60466343164444
Upper middle income,Male,2018,
Uruguay,Male,2018,0.578911364078522
United States,Male,2018,0.697446584701538
Uzbekistan,Male,2018,
St. Vincent and the Grenadines,Male,2018,0.509105503559113
"Venezuela, RB",Male,2018,
British Virgin Islands,Male,2018,
Virgin Islands (U.S.),Male,2018,
Vietnam,Male,2018,0.652676463127136
Vanuatu,Male,2018,0.432179600000382
World,Male,2018,
Samoa,Male,2018,0.502062916755676
Kosovo,Male,2018,0.551253497600555
"Yemen, Rep.",Male,2018,0.377818733453751
South Africa,Male,2018,0.402945220470429
Zambia,Male,2018,
Zimbabwe,Male,2018,
Aruba,Male,2020,
Africa Eastern and Southern,Male,2020,
Afghanistan,Male,2020,0.411275178194046
Africa Western and Central,Male,2020,
Angola,Male,2020,0.369158178567886
Albania,Male,2020,0.608002722263336
Andorra,Male,2020,
Arab World,Male,2020,
United Arab Emirates,Male,2020,0.660949110984802
Argentina,Male,2020,0.591290056705475
Armenia,Male,2020,0.555849492549896
American Samoa,Male,2020,
Antigua and Barbuda,Male,2020,0.56757777929306
Australia,Male,2020,0.75711715221405
Austria,Male,2020,0.733019888401031
Azerbaijan,Male,2020,0.568437039852142
Burundi,Male,2020,0.370230346918106
Belgium,Male,2020,0.749003291130066
Benin,Male,2020,0.39908030629158
Burkina Faso,Male,2020,0.379403978586197
Bangladesh,Male,2020,0.451447725296021
Bulgaria,Male,2020,0.597585737705231
Bahrain,Male,2020,0.624628722667694
"Bahamas, The",Male,2020,
Bosnia and Herzegovina,Male,2020,0.568520784378052
Belarus,Male,2020,0.666736006736755
Belize,Male,2020,
Bermuda,Male,2020,
Bolivia,Male,2020,
Brazil,Male,2020,
Barbados,Male,2020,
Brunei Darussalam,Male,2020,0.609418213367462
Bhutan,Male,2020,0.467461943626404
Botswana,Male,2020,0.388421088457107
Central African Republic,Male,2020,
Canada,Male,2020,0.785041689872742
Central Europe and the Baltics,Male,2020,
Switzerland,Male,2020,0.747908771038055
Channel Islands,Male,2020,
Chile,Male,2020,0.637953579425812
China,Male,2020,0.646641552448273
Cote d'Ivoire,Male,2020,0.382482677698135
Cameroon,Male,2020,0.397932469844818
"Congo, Dem. Rep.",Male,2020,0.365138560533524
"Congo, Rep.",Male,2020,0.410592555999756
Colombia,Male,2020,0.594833314418793
Comoros,Male,2020,0.397325336933136
Cabo Verde,Male,2020,
Costa Rica,Male,2020,0.615142703056335
Caribbean small states,Male,2020,
Cuba,Male,2020,
Curacao,Male,2020,
Cayman Islands,Male,2020,
Cyprus,Male,2020,0.748430013656616
Czechia,Male,2020,0.73181289434433
Germany,Male,2020,0.736171841621399
Djibouti,Male,2020,
Dominica,Male,2020,0.518141031265259
Denmark,Male,2020,0.73754221200943
Dominican Republic,Male,2020,0.483763635158539
Algeria,Male,2020,0.515088617801666
East Asia & Pacific (excluding high income),Male,2020,
Early-demographic dividend,Male,2020,
East Asia & Pacific,Male,2020,
Europe & Central Asia (excluding high income),Male,2020,
Europe & Central Asia,Male,2020,
Ecuador,Male,2020,0.576708376407623
"Egypt, Arab Rep.",Male,2020,0.475982815027237
Euro area,Male,2020,
Eritrea,Male,2020,
Spain,Male,2020,0.716954112052917
Estonia,Male,2020,0.745991468429565
Ethiopia,Male,2020,0.381497323513031
European Union,Male,2020,
Fragile and conflict affected situations,Male,2020,
Finland,Male,2020,0.764573335647583
Fiji,Male,2020,0.487633109092712
France,Male,2020,0.745047450065613
Faroe Islands,Male,2020,
"Micronesia, Fed. Sts.",Male,2020,0.491041928529739
Gabon,Male,2020,0.44219496846199
United Kingdom,Male,2020,0.774549543857574
Georgia,Male,2020,0.52986341714859
Ghana,Male,2020,0.442706197500229
Gibraltar,Male,2020,
Guinea,Male,2020,0.38404181599617
"Gambia, The",Male,2020,0.407627522945404
Guinea-Bissau,Male,2020,
Equatorial Guinea,Male,2020,
Greece,Male,2020,0.668559432029724
Grenada,Male,2020,0.536143898963928
Greenland,Male,2020,
Guatemala,Male,2020,0.451574176549912
Guam,Male,2020,
Guyana,Male,2020,0.476975411176682
High income,Male,2020,
"Hong Kong SAR, China",Male,2020,0.78038477897644
Honduras,Male,2020,0.469809353351593
Heavily indebted poor countries (HIPC),Male,2020,
Croatia,Male,2020,0.682203352451324
Haiti,Male,2020,0.434230864048004
Hungary,Male,2020,0.660571575164795
IBRD only,Male,2020,
IDA & IBRD total,Male,2020,
IDA total,Male,2020,
IDA blend,Male,2020,
Indonesia,Male,2020,0.524279236793518
IDA only,Male,2020,
Isle of Man,Male,2020,
India,Male,2020,0.48725688457489
Not classified,Male,2020,
Ireland,Male,2020,0.78081351518631
"Iran, Islamic Rep.",Male,2020,0.57679945230484
Iraq,Male,2020,0.39517542719841
Iceland,Male,2020,0.723508477210999
Israel,Male,2020,0.704499065876007
Italy,Male,2020,0.718084990978241
Jamaica,Male,2020,0.510973930358887
Jordan,Male,2020,0.528045356273651
Japan,Male,2020,
Kazakhstan,Male,2020,0.605649471282959
Kenya,Male,2020,
Kyrgyz Republic,Male,2020,0.577536404132843
Cambodia,Male,2020,
Kiribati,Male,2020,0.453023880720138
St. Kitts and Nevis,Male,2020,0.573573708534241
"Korea, Rep.",Male,2020,0.784116446971893
Kuwait,Male,2020,0.534937918186188
Latin America & Caribbean (excluding high income),Male,2020,
Lao PDR,Male,2020,0.448288291692734
Lebanon,Male,2020,
Liberia,Male,2020,0.314354330301285
Libya,Male,2020,
St. Lucia,Male,2020,0.579178392887115
Latin America & Caribbean,Male,2020,
Least developed countries: UN classification,Male,2020,
Low income,Male,2020,
Liechtenstein,Male,2020,
Sri Lanka,Male,2020,
Lower middle income,Male,2020,
Low & middle income,Male,2020,
Lesotho,Male,2020,
Late-demographic dividend,Male,2020,
Lithuania,Male,2020,0.659979403018951
Luxembourg,Male,2020,0.673261165618896
Latvia,Male,2020,0.664559185504913
"Macao SAR, China",Male,2020,0.773786962032318
St. Martin (French part),Male,2020,
Morocco,Male,2020,0.493504971265793
Monaco,Male,2020,
Moldova,Male,2020,0.562514841556549
Madagascar,Male,2020,0.380946308374405
Maldives,Male,2020,
Middle East & North Africa,Male,2020,
Mexico,Male,2020,0.599544823169708
Marshall Islands,Male,2020,0.404533118009567
Middle income,Male,2020,
North Macedonia,Male,2020,0.542688071727753
Mali,Male,2020,0.318881809711456
Malta,Male,2020,0.683439493179321
Myanmar,Male,2020,0.461232841014862
Middle East & North Africa (excluding high income),Male,2020,
Montenegro,Male,2020,0.626087129116058
Mongolia,Male,2020,0.594006717205048
Northern Mariana Islands,Male,2020,
Mozambique,Male,2020,
Mauritania,Male,2020,0.370828956365585
Mauritius,Male,2020,
Malawi,Male,2020,
Malaysia,Male,2020,0.589960932731628
North America,Male,2020,
Namibia,Male,2020,
New Caledonia,Male,2020,
Niger,Male,2020,0.317888259887695
Nigeria,Male,2020,0.355427831411362
Nicaragua,Male,2020,0.489912986755371
Netherlands,Male,2020,0.773136675357819
Norway,Male,2020,0.750362992286682
Nepal,Male,2020,
Nauru,Male,2020,0.483328491449356
New Zealand,Male,2020,0.761217594146729
OECD members,Male,2020,
Oman,Male,2020,0.578150391578674
Other small states,Male,2020,
Pakistan,Male,2020,0.41104844212532
Panama,Male,2020,0.485864460468292
Peru,Male,2020,0.605731785297394
Philippines,Male,2020,0.494559079408646
Palau,Male,2020,0.563019871711731
Papua New Guinea,Male,2020,0.428747177124023
Poland,Male,2020,0.722362637519836
Pre-demographic dividend,Male,2020,
Puerto Rico,Male,2020,
"Korea, Dem. People's Rep.",Male,2020,
Portugal,Male,2020,0.755870640277863
Paraguay,Male,2020,0.525628864765167
West Bank and Gaza,Male,2020,0.554722964763641
Pacific island small states,Male,2020,
Post-demographic dividend,Male,2020,
French Polynesia,Male,2020,
Qatar,Male,2020,0.610415875911713
Romania,Male,2020,0.559381127357483
Russian Federation,Male,2020,0.639108121395111
Rwanda,Male,2020,0.366210162639618
South Asia,Male,2020,
Saudi Arabia,Male,2020,0.559849262237549
Sudan,Male,2020,0.370086252689362
Senegal,Male,2020,0.402080416679382
Singapore,Male,2020,0.869205355644226
Solomon Islands,Male,2020,0.407720267772675
Sierra Leone,Male,2020,0.355553448200226
El Salvador,Male,2020,0.523999929428101
San Marino,Male,2020,
Somalia,Male,2020,
Serbia,Male,2020,0.658910870552063
Sub-Saharan Africa (excluding high income),Male,2020,
South Sudan,Male,2020,
Sub-Saharan Africa,Male,2020,
Small states,Male,2020,
Sao Tome and Principe,Male,2020,
Suriname,Male,2020,
Slovak Republic,Male,2020,0.640206277370453
Slovenia,Male,2020,0.749867081642151
Sweden,Male,2020,0.780499577522278
Eswatini,Male,2020,
Sint Maarten (Dutch part),Male,2020,
Seychelles,Male,2020,
Syrian Arab Republic,Male,2020,
Turks and Caicos Islands,Male,2020,
Chad,Male,2020,0.307845264673233
East Asia & Pacific (IDA & IBRD countries),Male,2020,
Europe & Central Asia (IDA & IBRD countries),Male,2020,
Togo,Male,2020,0.434085071086883
Thailand,Male,2020,0.585540413856506
Tajikistan,Male,2020,
Turkmenistan,Male,2020,
Latin America & the Caribbean (IDA & IBRD countries),Male,2020,
Timor-Leste,Male,2020,0.437187135219574
Middle East & North Africa (IDA & IBRD countries),Male,2020,
Tonga,Male,2020,0.509331881999969
South Asia (IDA & IBRD),Male,2020,
Sub-Saharan Africa (IDA & IBRD countries),Male,2020,
Trinidad and Tobago,Male,2020,
Tunisia,Male,2020,0.496642857789993
Turkiye,Male,2020,0.640351951122284
Tuvalu,Male,2020,0.426189750432968
Tanzania,Male,2020,0.378912627696991
Uganda,Male,2020,
Ukraine,Male,2020,0.589480102062225
Upper middle income,Male,2020,
Uruguay,Male,2020,0.574680626392365
United States,Male,2020,0.684286594390869
Uzbekistan,Male,2020,0.61448723077774
St. Vincent and the Grenadines,Male,2020,0.500845789909363
"Venezuela, RB",Male,2020,
British Virgin Islands,Male,2020,
Virgin Islands (U.S.),Male,2020,
Vietnam,Male,2020,0.654776275157928
Vanuatu,Male,2020,0.442129880189896
World,Male,2020,
Samoa,Male,2020,0.519985675811768
Kosovo,Male,2020,0.550836026668549
"Yemen, Rep.",Male,2020,0.377947509288788
South Africa,Male,2020,0.406087726354599
Zambia,Male,2020,
Zimbabwe,Male,2020,
